id	offset	orig_size_bytes	english	control_codes	n_chars	n_lines	references	context	french	status
ODYSSEY-TXT-001248	0x01B9DC5	176	This game communicates over a wireless<FE>link using the Wireless Adapter.<FB>Go wireless anywhere, anytime, and<FE>with anybody!<FB>Try playing with the Wireless Adapter<FE>always attached!	FB;FE	170	4	0x045B52C	SYSTEM: wireless adapter blurb	Ce jeu communique sans fil grâce<FE>à l’Adaptateur Sans Fil.<FB>Jouez sans fil, où que vous soyez,<FE>quand vous voulez, avec qui vous voulez !<FB>Essayez de toujours garder<FE>l’Adaptateur Sans Fil branché !	TRANSLATED
ODYSSEY-TXT-001249	0x01B9F09	197	On your adventure, you will be faced<FE>with many obstacles. Every obstacle<FA>can be overcome by doing something<FA>or by solving mysteries. Some obstacles<FA>are affected by something that happens<FA>far away.	FA;FE	191	2	0x045B534	HELP System	Durant ton aventure, tu feras face<FE>à de nombreux obstacles. Chacun<FA>peut être surmonté en agissant<FA>ou en résolvant des mystères.<FA>Certains sont liés à des événements<FA>qui se passent loin d’ici.	TRANSLATED
ODYSSEY-TXT-001250	0x01BA0F1	28	Using the Type Matchup List		27	1	0x045B544	HELP System	Utiliser la Liste des Types	TRANSLATED
ODYSSEY-TXT-001251	0x01BA10D	20	Own move type: DARK		19	1	0x045B548	type list	Type de capacité : TÉNÈBRES	TRANSLATED
ODYSSEY-TXT-001252	0x01BA138	20	Own move type: ROCK		19	1	0x045B550	type list	Type de capacité : ROCHE	TRANSLATED
ODYSSEY-TXT-001253	0x01BA163	23	Own move type: PSYCHIC		22	1	0x045B558	type list	Type de capacité : PSY	TRANSLATED
ODYSSEY-TXT-001254	0x01BA194	24	Own move type: FIGHTING		23	1	0x045B560	type list	Type de capacité : COMBAT	TRANSLATED
ODYSSEY-TXT-001255	0x01BA1C7	21	Own move type: GRASS		20	1	0x045B568	type list	Type de capacité : PLANTE	TRANSLATED
ODYSSEY-TXT-001256	0x01BA1F4	21	Own move type: GHOST		20	1	0x045B570	type list	Type de capacité : SPECTRE	TRANSLATED
ODYSSEY-TXT-001257	0x01BA221	19	Own move type: ICE		18	1	0x045B578	type list	Type de capacité : GLACE	TRANSLATED
ODYSSEY-TXT-001258	0x01BA24A	22	Own move type: GROUND		21	1	0x045B580	type list	Type de capacité : SOL	TRANSLATED
ODYSSEY-TXT-001259	0x01BA279	24	Own move type: ELECTRIC		23	1	0x045B588	type list	Type de capacité : ÉLECTRIK	TRANSLATED
ODYSSEY-TXT-001260	0x01BA2AC	22	Own move type: POISON		21	1	0x045B590	type list	Type de capacité : POISON	TRANSLATED
ODYSSEY-TXT-001261	0x01BA2DB	22	Own move type: DRAGON		21	1	0x045B598	type list	Type de capacité : DRAGON	TRANSLATED
ODYSSEY-TXT-001262	0x01BA30A	22	Own move type: NORMAL		21	1	0x045B5A0	type list	Type de capacité : NORMAL	TRANSLATED
ODYSSEY-TXT-001263	0x01BA339	21	Own move type: STEEL		20	1	0x045B5A8	type list	Type de capacité : ACIER	TRANSLATED
ODYSSEY-TXT-001264	0x01BA366	22	Own move type: FLYING		21	1	0x045B5B0	type list	Type de capacité : VOL	TRANSLATED
ODYSSEY-TXT-001265	0x01BA395	20	Own move type: FIRE		19	1	0x045B5B8	type list	Type de capacité : FEU	TRANSLATED
ODYSSEY-TXT-001266	0x01BA3C0	21	Own move type: WATER		20	1	0x045B5C0	type list	Type de capacité : EAU	TRANSLATED
ODYSSEY-TXT-001267	0x01BA3ED	19	Own move type: BUG		18	1	0x045B5C8	type list	Type de capacité : INSECTE	TRANSLATED
ODYSSEY-TXT-001268	0x01BC3C7	60	You may battle another TRAINER<FE>using a GBA Game Link cable.	FE	58	2	0x03E0730	Link	Tu peux combattre un autre<FE>DRESSEUR via le câble Link GBA.	TRANSLATED
ODYSSEY-TXT-001269	0x01BC4AC	34	Please wait.<FE>… … B Button: Cancel	FE	32	2	0x00817BC	SYSTEM: link wait	Veuillez patienter.<FE>… … Bouton B : Annuler	TRANSLATED
ODYSSEY-TXT-001270	0x01BC4CE	63	When all players are ready…<FE>A Button: Confirm<FA>B Button: Cancel	FA;FE	60	2	0x0080AA8,0x0080C30	SYSTEM: link ready	Quand tous les joueurs sont prêts…<FE>Bouton A : Confirmer<FA>Bouton B : Annuler	TRANSLATED
ODYSSEY-TXT-001271	0x01BC50D	63	Start link with <FD:02> players.<FE>A Button: Confirm<FA>B Button: Cancel	FA;FD;FE	58	2	0x0080BC0	SYSTEM: link start	Démarrer la liaison à <FD:02> joueurs.<FE>Bouton A : Confirmer<FA>Bouton B : Annuler	TRANSLATED
ODYSSEY-TXT-001272	0x01BC54C	38	Awaiting linkup…<FE>… … B Button: Cancel	FE	36	2	0x0080AC8	SYSTEM: link awaiting	En attente de liaison…<FE>… … Bouton B : Annuler	TRANSLATED
ODYSSEY-TXT-001273	0x01BC590	14	Please enter.		13	1	0x01BB748	Link	Veuillez entrer.	TRANSLATED
ODYSSEY-TXT-001274	0x01BC75D	14	 Battle Mode.		13	1	0x063FA24	Link fragment	 Mode de Combat.	TRANSLATED
ODYSSEY-TXT-001275	0x01BC7A1	65	The link will be terminated if you<FE>leave the room. Is that okay?	FE	63	2	0x01BB9D8	Link	La liaison sera coupée si tu<FE>quittes la salle. C’est bon ?	TRANSLATED
ODYSSEY-TXT-001276	0x01BC8DA	44	Please take your seat and start<FE>your trade.	FE	42	2	0x01BB9C8	Link trade	Veuillez prendre place et<FE>commencer votre échange.	TRANSLATED
ODYSSEY-TXT-001277	0x01BC943	25	I hope to see you again!		24	1	0x01BB3F0	DIALOGUE	J’espère te revoir !	TRANSLATED
ODYSSEY-TXT-001278	0x01BCA13	48	The Wireless Adapter is not<FE>connected properly.	FE	46	2	0x01BC018	SYSTEM: wireless error	L’Adaptateur Sans Fil n’est pas<FE>correctement connecté.	TRANSLATED
ODYSSEY-TXT-001279	0x01BCCFF	78	I can explain game rules to you,<FE>if you’d like.<FB>Which game should I describe?	FB;FE	75	2	0x01BC074	Minigame explainer	Je peux t’expliquer les règles du<FE>jeu, si tu veux.<FB>Quel jeu veux-tu que je décrive ?	TRANSLATED
ODYSSEY-TXT-001280	0x01BD213	97	“DODRIO BERRY-PICKING”…<FE>Well, the name says it all.<FB>You have to have a DODRIO to play<FE>this game.	FB;FE	93	3	0x01BC2E0	Minigame explainer	“CUEILLETTE DE BAIES DODRIO”…<FE>Eh bien, le nom dit tout.<FB>Il faut avoir un DODRIO pour jouer<FE>à ce jeu.	TRANSLATED
ODYSSEY-TXT-001281	0x01BD338	42	Which Battle Mode would you like<FE>to play?	FE	40	2	0x01BBC98	SYSTEM: battle mode select	Quel Mode de Combat voulez-vous<FE>utiliser ?	TRANSLATED
ODYSSEY-TXT-001282	0x01BDEDF	52	I hope you enjoy the Wireless<FE>Communication System.	FE	50	2	0x01BBB94	DIALOGUE	J’espère que tu apprécies le<FE>Système de Communication Sans Fil.	TRANSLATED
ODYSSEY-TXT-001283	0x01BE09D	69	This rock appears to be breakable.<FE>Would you like to use ROCK SMASH?	FE	67	2	0x01BE040	SYSTEM: HM prompt Rock Smash	Ce rocher semble pouvoir être brisé.<FE>Voulez-vous utiliser DÉFONCE ?	TRANSLATED
ODYSSEY-TXT-001284	0x01BE284	51	STRENGTH made it possible to move<FE>boulders around.	FE	49	2	0x01BE190	SYSTEM HM	FORCE a permis de déplacer<FE>des rochers.	TRANSLATED
ODYSSEY-TXT-001285	0x01BE469	50	The sea is deep here.<FE>Would you like to use DIVE?	FE	48	2	0x01BE3A8	SYSTEM: HM prompt Dive	La mer est profonde ici.<FE>Voulez-vous utiliser PLONGÉE ?	TRANSLATED
ODYSSEY-TXT-001286	0x01BE49B	14	<FD:02> used DIVE.	FD	11	1	0x01BE404	SYSTEM	<FD:02> a utilisé PLONGÉE.	TRANSLATED
ODYSSEY-TXT-001287	0x01BF1B2	54	Oh, you’ve decided not to?<FE>You’re fickle, aren’t you?	FE	52	2	0x01BEEA0	DIALOGUE	Oh, t’as décidé que non ?<FE>T’es capricieux, hein ?	TRANSLATED
ODYSSEY-TXT-001288	0x01BF1FB	39	Would you like to change your<FE>profile?	FE	37	2	0x01BEEDC	SYSTEM: profile change	Voulez-vous modifier votre<FE>profil ?	TRANSLATED
ODYSSEY-TXT-001289	0x01BF222	48	What are you like now?<FE>I’d really like to know.	FE	46	2	0x01BEF28	DIALOGUE	Comment es-tu maintenant ?<FE>J’aimerais vraiment savoir.	TRANSLATED
ODYSSEY-TXT-001290	0x01BF36A	46	Please tell me more about<FE>yourself next time!	FE	44	2	0x01BEE3C	DIALOGUE	Dis-m’en plus sur toi<FE>la prochaine fois !	TRANSLATED
ODYSSEY-TXT-001291	0x01BF7B6	46	I really will keep it.<FE>You do want this, yes?	FE	44	2	0x0167DB0	DIALOGUE	Je vais vraiment le garder.<FE>Tu veux bien ça, non ?	TRANSLATED
ODYSSEY-TXT-001292	0x01BF8F6	32	My husband was looking for you.		31	1	0x0171A30	DIALOGUE	Mon mari te cherchait.	TRANSLATED
ODYSSEY-TXT-001293	0x01BF94F	39	Will you take back the other one,<FE>too?	FE	37	2	0x0171B50	Daycare	Tu veux reprendre l’autre<FE>aussi ?	TRANSLATED
ODYSSEY-TXT-001294	0x01BFA3B	44	If you want your <FD:02> back,<FE>it will cost $<FD:03>.	FD;FE	38	2	0x0171AD4	Daycare	Si tu veux récupérer ton<FE><FD:02>, ça coûtera <FD:03> $.	TRANSLATED
ODYSSEY-TXT-001295	0x01BFA85	40	<FD:01> took back <FD:02> from<FE>the DAY-CARE LADY.	FD;FE	34	2	0x0171B2C	SYSTEM Daycare	<FD:01> a récupéré <FD:02><FE>auprès de la GARDIENNE.	TRANSLATED
ODYSSEY-TXT-001296	0x01BFEAC	32	Excuse me!<FE>Your PC BOX is full.	FE	30	2	0x016D480	SYSTEM PC	Excusez-moi !<FE>Votre BOÎTE PC est pleine.	TRANSLATED
ODYSSEY-TXT-001297	0x01C0EAC	31	There’s a pile of snacks here.		30	1	0x01A7674	DIALOGUE	Il y a un tas de snacks ici.	TRANSLATED
ODYSSEY-TXT-001298	0x01C1012	9	nd text.		8	1	0x0B4FB10	DIALOGUE fragment	…et du texte.	TRANSLATED
ODYSSEY-TXT-001299	0x01C1067	53	uld this machine be?<FE>Better not mess around with it!	FE	51	2	0x10228D0	DIALOGUE fragment	…Que peut être cette machine ?<FE>Mieux vaut ne pas y toucher !	TRANSLATED
ODYSSEY-TXT-001300	0x01C10C1	59	It’s all complicated words and<FE>numbers that make no sense…	FE	57	2	0x01A762C	DIALOGUE	C’est plein de mots compliqués<FE>et de chiffres qui n’ont aucun sens…	TRANSLATED
ODYSSEY-TXT-001301	0x01C10FC	56	It’s an advertising poster about<FE>all kinds of products.	FE	54	2	0x01A7698	DIALOGUE	C’est une affiche publicitaire<FE>pour toutes sortes de produits.	TRANSLATED
ODYSSEY-TXT-001302	0x01C1101	51	an advertising poster about<FE>all kinds of products.	FE	49	2	0x0700070	DIALOGUE fragment	…une affiche publicitaire<FE>pour toutes sortes de produits.	TRANSLATED
ODYSSEY-TXT-001303	0x01C11BA	34	The window is very well polished.		33	1	0x01A76BC	DIALOGUE	La vitrine est très bien astiquée.	TRANSLATED
ODYSSEY-TXT-001304	0x01C1220	43	 different colors are<FE>flashing on and off.	FE	41	2	0x11CA344	DIALOGUE fragment	 différentes couleurs<FE>clignotent.	TRANSLATED
ODYSSEY-TXT-001305	0x01C12E2	30	vious signs of burglary<FE>here…	FE	28	2	0x1A1A388	DIALOGUE fragment	…aucun signe évident<FE>de cambriolage ici…	TRANSLATED
ODYSSEY-TXT-001306	0x01C137C	90	The battery isn’t charged enough.<FB>No. of steps required to fully<FE>charge the battery: <FD:02><FC:09>	FB;FC;FD;FE	83	2	0x010C6CC	SYSTEM: battery charge	La pile n’est pas assez chargée.<FB>Nombre de pas nécessaires pour la<FE>charger complètement : <FD:02><FC:09>	TRANSLATED
ODYSSEY-TXT-001307	0x01C13D6	83	There are no TRAINERS within range<FE>who can battle…<FB>The VS SEEKER was turned off.<FC:09>	FB;FC;FE	78	2	0x010C6E8	SYSTEM VS Seeker	Aucun DRESSEUR à portée ne peut<FE>combattre…<FB>Le VS CHERCHEUR s’est éteint.<FC:09>	TRANSLATED
ODYSSEY-TXT-001308	0x01C1429	81	The other TRAINERS don’t appear<FE>to be ready for battle.<FB>Let’s wait till later.<FC:09>	FB;FC;FE	76	2	0x010C934	SYSTEM VS Seeker	Les autres DRESSEURS ne semblent<FE>pas prêts à combattre.<FB>Attendons plus tard.<FC:09>	TRANSLATED
ODYSSEY-TXT-001309	0x01C14DD	22	 wearing shorts, too!		21	1	0x0B55D14	DIALOGUE fragment	 porter un short, aussi !	TRANSLATED
ODYSSEY-TXT-001310	0x01C14F3	46	Excuse me!<FE>You keep looking at me, don’t you?	FE	44	2	0x01A952C	DIALOGUE	Excuse-moi !<FE>Tu n’arrêtes pas de me regarder, non ?	TRANSLATED
ODYSSEY-TXT-001311	0x01C14FD	36	<FE>You keep looking at me, don’t you?	FE	34	2	0x1A7342C	DIALOGUE fragment	<FE>Tu n’arrêtes pas de me regarder, non ?	TRANSLATED
ODYSSEY-TXT-001312	0x01C151A	7	t you?		6	1	0x11CE770	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-001313	0x01C1521	60	You’re a TRAINER, aren’t you?<FE>Let’s get with it right away!	FE	58	2	0x01A94B0	DIALOGUE	T’es DRESSEUR, non ?<FE>Allons-y tout de suite !	TRANSLATED
ODYSSEY-TXT-001314	0x01C1588	61	Hey! What’s wrong with you?<FE>You’re still not wearing shorts!	FE	59	2	0x01A9434	DIALOGUE	Hé ! Qu’est-ce qui va pas chez toi ?<FE>T’as toujours pas de short !	TRANSLATED
ODYSSEY-TXT-001315	0x01C15F9	22	Eek!<FE>Did you push me?	FE	20	2	0x01A95A8	DIALOGUE	Eek !<FE>Tu m’as poussé ?	TRANSLATED
ODYSSEY-TXT-001316	0x01C1723	35	Huh?<FE>You want to go with me again?	FE	33	2	0x01A9A80	DIALOGUE	Hein ?<FE>Tu veux encore venir avec moi ?	TRANSLATED
ODYSSEY-TXT-001317	0x01C1746	37	Me?<FE>Well, okay. I’ll play this once.	FE	35	2	0x01A9AFC	DIALOGUE	Moi ?<FE>Bon, d’accord. Je joue une fois.	TRANSLATED
ODYSSEY-TXT-001318	0x01C176B	40	Hey, long time!<FE>Have you gotten better?	FE	38	2	0x01A9A04	Trainer post-battle	Hé, ça faisait longtemps !<FE>Tu t’es amélioré ?	TRANSLATED
ODYSSEY-TXT-001319	0x01C1818	28	re you following my advice?		27	1	0x0D885B8	DIALOGUE fragment	…tu suis mes conseils ?	TRANSLATED
ODYSSEY-TXT-001320	0x01C1834	63	I’ve collected many NIDORAN.<FE>I don’t want them to evolve, but…	FE	61	2	0x01AA148	DIALOGUE	J’ai collectionné plein de NIDORAN.<FE>Je veux pas qu’ils évoluent, mais…	TRANSLATED
ODYSSEY-TXT-001321	0x01C18DC	67	We may look silly standing here<FE>like this, but I can still battle.	FE	65	2	0x01AA1C4	DIALOGUE	On a peut-être l’air ridicule plantés là,<FE>mais je peux encore combattre.	TRANSLATED
ODYSSEY-TXT-001322	0x01C1901	30	this, but I can still battle.		29	1	0x0B55430	DIALOGUE fragment	…comme ça, mais je peux encore combattre.	TRANSLATED
ODYSSEY-TXT-001323	0x01C191F	54	I’m a rambling, gaming dude!<FE>I’m on a winning streak!	FE	52	2	0x01AA338	DIALOGUE	Je suis un mec du jeu qui divague !<FE>Je suis sur une série de victoires !	TRANSLATED
ODYSSEY-TXT-001324	0x01C19BC	41	Okay, kid!<FE>Don’t expect mercy this time!	FE	39	2	0x01AA440	DIALOGUE	OK, gamin !<FE>N’espère pas de pitié cette fois !	TRANSLATED
ODYSSEY-TXT-001325	0x01C1A0D	33	ANNE: Our twin power powered up!		32	1	0x01AA3C0	DIALOGUE	ANNE : Notre pouvoir jumeau s’est renforcé !	TRANSLATED
ODYSSEY-TXT-001326	0x01C1A9B	96	I’m taking ROCK TUNNEL to go to<FE>LAVENDER…<FB>But I keep getting stopped by<FE>everyone along the way…	FB;FE	92	3	0x01A9E60	DIALOGUE	Je passe par le TUNNEL ROCHEUX<FE>pour aller à LAVANVILLE…<FB>Mais tout le monde n’arrête pas<FE>de m’arrêter en chemin…	TRANSLATED
ODYSSEY-TXT-001327	0x01C1AFB	60	Don’t you dare patronize me today!<FE>We’re playing for keeps!	FE	58	2	0x01A9EDC	DIALOGUE	Ose pas me materner aujourd’hui !<FE>On joue pour de vrai !	TRANSLATED
ODYSSEY-TXT-001328	0x01C1B5E	37	Hahaha!<FE>A little toughie, as always!	FE	35	2	0x01A9F58	Trainer post-battle	Hahaha !<FE>Un petit dur, comme toujours !	TRANSLATED
ODYSSEY-TXT-001329	0x01C1C4F	39	Ha-hahah-ah-ha!<FE>I can’t stop sneezing!	FE	37	2	0x01AA0CC	DIALOGUE	Ha-hahah-ah-ha !<FE>J’arrête pas d’éternuer !	TRANSLATED
ODYSSEY-TXT-001330	0x01C1D31	31	I’ve been hiking for too long…		30	1	0x04ACB04	DIALOGUE	Je randonne depuis trop longtemps…	TRANSLATED
ODYSSEY-TXT-001331	0x01C1D79	60	Competing is the ultimate thrill.<FE>I still can’t get enough!	FE	58	2	0x01A9CEC	DIALOGUE	La compétition, c’est le frisson<FE>ultime. J’en ai jamais assez !	TRANSLATED
ODYSSEY-TXT-001332	0x01C1E1F	56	I became a TRAINER a while ago.<FE>But, I think I can win.	FE	54	2	0x01A9B78	DIALOGUE	Je suis devenu DRESSEUR il y a un moment.<FE>Mais je pense pouvoir gagner.	TRANSLATED
ODYSSEY-TXT-001333	0x01C1E9F	67	I have never won before…<FB>Perhaps I am destined to remain<FE>that way…	FB;FE	64	2	0x01A9D68	DIALOGUE	Je n’ai jamais gagné avant…<FB>Peut-être suis-je destiné à<FE>rester ainsi…	TRANSLATED
ODYSSEY-TXT-001334	0x01C1F1D	35	Keep your eyes out for live wires!		34	1	0x01A9C70,0x04DBE8C	DIALOGUE	Garde l’œil sur les câbles sous tension !	TRANSLATED
ODYSSEY-TXT-001335	0x01C1FD8	48	You’re finally here.<FE>Fishing is a waiting game.	FE	46	2	0x01AA4BC	DIALOGUE	T’es enfin là.<FE>La pêche, c’est un jeu d’attente.	TRANSLATED
ODYSSEY-TXT-001336	0x01C2009	50	till can’t find a MOON STONE…<FE>Have you found one?	FE	48	2	0x0B533C0,0x0B5B0F8	DIALOGUE fragment	…j’arrive toujours pas à trouver de PIERRE LUNE…<FE>T’en as trouvé une ?	TRANSLATED
ODYSSEY-TXT-001337	0x01C201A	33	 MOON STONE…<FE>Have you found one?	FE	31	2	0x047DE2C	DIALOGUE fragment	 PIERRE LUNE…<FE>T’en as trouvé une ?	TRANSLATED
ODYSSEY-TXT-001338	0x01C20D4	96	I love fishing, don’t get me wrong.<FE>But, I wish I had more work…<FA>…It’s hard to give up fishing!	FA;FE	93	2	0x01AA538	DIALOGUE	J’adore pêcher, comprends-moi bien.<FE>Mais j’aimerais avoir plus de travail…<FA>…C’est dur d’abandonner la pêche !	TRANSLATED
ODYSSEY-TXT-001339	0x01C210E	38	 work…<FA>…It’s hard to give up fishing!	FA	36	1	0x1AF9C90	DIALOGUE fragment	 travail…<FA>…C’est dur d’abandonner la pêche !	TRANSLATED
ODYSSEY-TXT-001340	0x01C216B	48	JES: I’ll win here today and<FE>propose to my GIA.	FE	46	2	0x01AA634	DIALOGUE	JES : Je vais gagner aujourd’hui<FE>et demander GIA en mariage.	TRANSLATED
ODYSSEY-TXT-001341	0x01C2215	39	 be the best TRAINER <FE>while I’m a kid!	FE	37	2	0x04B1458	DIALOGUE fragment	 être le meilleur DRESSEUR<FE>tant que je suis gamin !	TRANSLATED
ODYSSEY-TXT-001342	0x01C223C	31	Wow!<FE>You got more cool BADGES!	FE	29	2	0x01AA8AC	DIALOGUE	Wow !<FE>T’as encore plus de BADGES cool !	TRANSLATED
ODYSSEY-TXT-001343	0x01C2299	49	I cleaned out my savings and<FE>bought more CARBOS.	FE	47	2	0x01AA830	DIALOGUE	J’ai vidé mes économies pour<FE>acheter plus de CARBOS.	TRANSLATED
ODYSSEY-TXT-001344	0x01C22CA	60	I’m not going to lose this time.<FE>The wind’s blowing my way!	FE	58	2	0x01AA7B4	DIALOGUE	Je vais pas perdre cette fois.<FE>Le vent souffle en ma faveur !	TRANSLATED
ODYSSEY-TXT-001345	0x01C2340	43	Can’t you forget that you battled<FE>with me?	FE	41	2	0x01AA738	DIALOGUE	Tu peux pas oublier que t’as<FE>combattu avec moi ?	TRANSLATED
ODYSSEY-TXT-001346	0x01C236B	24	What’re you starin’ at?		23	1	0x01AA6BC	DIALOGUE	Qu’est-ce que tu regardes ?	TRANSLATED
ODYSSEY-TXT-001347	0x01C24CB	58	The legend of the winged mirages…<FE>You’ve heard it, right?	FE	56	2	0x01AAA20	DIALOGUE	La légende des mirages ailés…<FE>Tu la connais, non ?	TRANSLATED
ODYSSEY-TXT-001348	0x01C251C	21	 but okay.<FE>Let’s go!	FE	19	2	0x04E5980	DIALOGUE fragment	 mais d’accord.<FE>C’est parti !	TRANSLATED
ODYSSEY-TXT-001349	0x01C2572	44	You’re here again, huh?<FE>Shut up and battle.	FE	42	2	0x01AA9A4	DIALOGUE	T’es encore là, hein ?<FE>La ferme et combats.	TRANSLATED
ODYSSEY-TXT-001350	0x01C25FB	32	KIRI: JAN, I hope we win today.		31	1	0x01AAB98	DIALOGUE	KIRI : JAN, j’espère qu’on va gagner aujourd’hui.	TRANSLATED
ODYSSEY-TXT-001351	0x01C2620	48	KIRI, here we go!<FE>Let’s win for sure this time!	FE	46	2	0x1A7436C	DIALOGUE	KIRI, c’est parti !<FE>On va gagner à coup sûr cette fois !	TRANSLATED
ODYSSEY-TXT-001352	0x01C268D	70	You look gentle, so I think I can<FE>beat you.<FB>I’ll give it one more go!	FB;FE	67	2	0x01AAE10	DIALOGUE	T’as l’air gentil, donc je pense<FE>pouvoir te battre.<FB>Je vais retenter ma chance !	TRANSLATED
ODYSSEY-TXT-001353	0x01C27E7	45	Hey, kid! C’mon!<FE>I got these off some loser!	FE	43	2	0x01AAC20	DIALOGUE	Hé, gamin ! Allez !<FE>J’ai eu ça d’un loser !	TRANSLATED
ODYSSEY-TXT-001354	0x01C281C	42	r all your cash when you<FE>lose to me, kid!	FE	40	2	0x04DB720	DIALOGUE fragment	…tout ton fric quand tu<FE>perdras contre moi, gamin !	TRANSLATED
ODYSSEY-TXT-001355	0x01C28A1	75	MYA: Hi, we keep meeting,<FE>don’t we?<FB>Help me train my little brother<FE>again?	FB;FE	71	3	0x01AAE90	DIALOGUE	MYA : Salut, on se recroise<FE>souvent, hein ?<FB>Tu m’aides encore à entraîner mon<FE>petit frère ?	TRANSLATED
ODYSSEY-TXT-001356	0x01C2913	18	What do you want?		17	1	0x01AAF18	DIALOGUE	Qu’est-ce que tu veux ?	TRANSLATED
ODYSSEY-TXT-001357	0x01C2944	55	Come out and play, little mouse.<FE>I’ll treat you right!	FE	53	2	0x01AB010	DIALOGUE	Viens jouer, petite souris.<FE>Je te traiterai bien !	TRANSLATED
ODYSSEY-TXT-001358	0x01C29EB	46	Hey, there!<FE>We’ll have ourselves a good time!	FE	44	2	0x01AAF94	DIALOGUE	Hé, salut !<FE>On va bien s’amuser !	TRANSLATED
ODYSSEY-TXT-001359	0x01C2A19	58	JED: Are you here to see our<FE>love, which knows no bounds?	FE	56	2	0x01AB090	DIALOGUE	JED : T’es venu voir notre amour<FE>qui ne connaît pas de limites ?	TRANSLATED
ODYSSEY-TXT-001360	0x01C2A88	60	I told you, there’s no getting rich<FE>quick in battling kids.	FE	58	2	0x01AB210	DIALOGUE	Je te l’ai dit, on devient pas riche vite<FE>en combattant des gamins.	TRANSLATED
ODYSSEY-TXT-001361	0x01C2B06	38	We’re BIKERS!<FE>We rule the roads, man!	FE	36	2	0x01AB118	DIALOGUE	On est des MOTARDS !<FE>On règne sur les routes, mec !	TRANSLATED
ODYSSEY-TXT-001362	0x01C2BDA	12	Be a rebel!		11	1	0x01AB308	DIALOGUE	Sois un rebelle !	TRANSLATED
ODYSSEY-TXT-001363	0x01C2BE6	42	Yep, that’s a nice BIKE!<FE>How’s it handle?	FE	40	2	0x01AB194	DIALOGUE	Ouais, joli VÉLO !<FE>Il se manie comment ?	TRANSLATED
ODYSSEY-TXT-001364	0x01C2CA8	70	I warned you before, this is my<FE>turf!<FB>I don’t want you coming around.	FB;FE	67	2	0x01AB400	DIALOGUE	Je t’ai prévenu, c’est mon<FE>territoire !<FB>Je veux pas te voir traîner ici.	TRANSLATED
